source,target,reaction,cell_type
ROCK1,DNM1L,R31,all data combined
MAPK8_p,BCL2,R31,all data combined
CDKN1B,AKT1_p,R31,all data combined
CDKN1B,MAPK1_p,R31,all data combined
TP53,SRC_p,R31,all data combined
AKT1_p,CDKN1A,R31,all data combined
PRKCA_p,VIM,R31,all data combined
PRKCZ_p,NR1H4,R32,all data combined
NR4A1,AKT1_p,R32,all data combined
ERN1_p,ERN1,R32,all data combined
SMAD4,MAPK1_p,R32,all data combined
ESR1,MAPK1_p,R32,all data combined
SMAD4,MAPK1_p,R32,all data combined
SMAD4,MAPK1_p,R32,all data combined
SMAD4,MAPK1_p,R32,all data combined
SMAD4,MAPK1_p,R32,all data combined
ESR1,MAPK1_p,R32,all data combined
SMAD2,MAPK1_p,R32,all data combined
JUN,MAPK1_p,R32,all data combined
STK11,MAPK1_p,R32,all data combined
PRKAA1,AKT1_p,R32,all data combined
INSR_p,CALM1,R32,all data combined
STK11,MAPK1_p,R32,all data combined
SMAD2,MAPK1_p,R32,all data combined
CDKN1B,AKT1_p,R32,all data combined
CDKN1B,MAPK1_p,R32,all data combined
PRKAA1,AKT1_p,R32,all data combined
CDKN2A,IKBKB_p,R32,all data combined
PRKCA_p,VIM,R32,all data combined
PKN1,PKN1_p,R33,all data combined
NR4A1,AKT1_p,R33,all data combined
ERN1_p,ERN1,R33,all data combined
SMAD4,MAPK1_p,R33,all data combined
ROCK1,DNM1L,R33,all data combined
ROCK1,DNM1L,R33,all data combined
SMAD4,MAPK1_p,R33,all data combined
SMAD4,MAPK1_p,R33,all data combined
ROCK1,DNM1L,R33,all data combined
STK11,MAPK1_p,R33,all data combined
SMAD2,MAPK1_p,R33,all data combined
JUN,MAPK1_p,R33,all data combined
STK11,MAPK1_p,R33,all data combined
IKBKB,IKBKB_p,R33,all data combined
PRKCA_p,CDKN1A,R33,all data combined
STK11,MAPK1_p,R33,all data combined
SMAD2,MAPK1_p,R33,all data combined
PINK1,UBC,R33,all data combined
SMAD4,MAPK1_p,R33,all data combined
PRKAA1,AKT1_p,R33,all data combined
CDKN2A,IKBKB_p,R33,all data combined
CDKN1B,MAPK1_p,R33,all data combined
PKN1,PKN1_p,R34,all data combined
JAK2_p,MAP3K5,R34,all data combined
STK4_p,STK4,R34,all data combined
STK11,MAPK1_p,R34,all data combined
ROCK1,DNM1L,R34,all data combined
ROCK1,DNM1L,R34,all data combined
IRS1,RPS6KB1_p,R34,all data combined
STK11,MAPK1_p,R34,all data combined
ROCK1,DNM1L,R34,all data combined
STK11,MAPK1_p,R34,all data combined
CTNNB1,KIT_p,R34,all data combined
PDPK1_p,RPS6KB1,R34,all data combined
IKBKB,IKBKB_p,R34,all data combined
PRKCA_p,CDKN1A,R34,all data combined
JUN,MAPK1_p,R34,all data combined
CTNNB1,KIT_p,R34,all data combined
PINK1,UBC,R34,all data combined
SMAD4,MAPK1_p,R34,all data combined
EGFR_p,EGFR,R34,all data combined
TP53,MAPK8_p,R34,all data combined
CDKN1B,MAPK1_p,R34,all data combined
KIT,KIT_p,R35,all data combined
JAK2_p,MAP3K5,R35,all data combined
STK4_p,STK4,R35,all data combined
STK11,MAPK1_p,R35,all data combined
STK11,MAPK1_p,R35,all data combined
NR4A1,AKT1_p,R35,all data combined
IRS1,RPS6KB1_p,R35,all data combined
STK11,MAPK1_p,R35,all data combined
STK11,MAPK1_p,R35,all data combined
JUN,MAPK1_p,R35,all data combined
CTNNB1,KIT_p,R35,all data combined
PDPK1_p,RPS6KB1,R35,all data combined
PRKCA_p,VIM,R35,all data combined
ERN1_p,ERN1,R35,all data combined
JUN,MAPK1_p,R35,all data combined
CTNNB1,KIT_p,R35,all data combined
RAC1,AKT1_p,R35,all data combined
ROCK1,DNM1L,R35,all data combined
EGFR_p,EGFR,R35,all data combined
TP53,MAPK8_p,R35,all data combined
PTPN6,PRKCA_p,R35,all data combined
KIT,KIT_p,R36,all data combined
FOS,MAPK1_p,R36,all data combined
PRKCA_p,SRC,R36,all data combined
JUN,MAPK1_p,R36,all data combined
STK11,MAPK1_p,R36,all data combined
NR4A1,AKT1_p,R36,all data combined
PDPK1_p,RPS6KB1,R36,all data combined
JUN,MAPK1_p,R36,all data combined
STK11,MAPK1_p,R36,all data combined
JUN,MAPK1_p,R36,all data combined
RORA,MAPK1_p,R36,all data combined
PDPK1_p,IKBKB,R36,all data combined
JUN,MAPK1_p,R36,all data combined
PRKCA_p,VIM,R36,all data combined
ERN1_p,ERN1,R36,all data combined
NR4A1,AKT1_p,R36,all data combined
RORA,MAPK1_p,R36,all data combined
RAC1,AKT1_p,R36,all data combined
ROCK1,DNM1L,R36,all data combined
IKBKB,IKBKB_p,R36,all data combined
MAPK8_p,MFN2,R36,all data combined
PTPN6,PRKCA_p,R36,all data combined
PRKCA,PRKCA_p,R37,all data combined
FOS,MAPK1_p,R37,all data combined
PRKCA_p,SRC,R37,all data combined
JUN,MAPK1_p,R37,all data combined
JUN,MAPK1_p,R37,all data combined
EGFR,PRKCA_p,R37,all data combined
PDPK1_p,RPS6KB1,R37,all data combined
JUN,MAPK1_p,R37,all data combined
JUN,MAPK1_p,R37,all data combined
NR4A1,AKT1_p,R37,all data combined
RORA,MAPK1_p,R37,all data combined
PDPK1_p,IKBKB,R37,all data combined
JUN,MAPK1_p,R37,all data combined
JAK2_p,JAK2,R37,all data combined
GJA1,PRKCA_p,R37,all data combined
NR4A1,AKT1_p,R37,all data combined
RORA,MAPK1_p,R37,all data combined
STK4_p,STK4,R37,all data combined
STK11,MAPK1_p,R37,all data combined
IKBKB,IKBKB_p,R37,all data combined
MAPK8_p,MFN2,R37,all data combined
STK11,MAPK1_p,R37,all data combined
PRKCA,PRKCA_p,R38,all data combined
SRC,SRC_p,R38,all data combined
HIPK2_p,HIPK2,R38,all data combined
MAPK8_p,IRS1,R38,all data combined
JUN,MAPK1_p,R38,all data combined
EGFR,PRKCA_p,R38,all data combined
JUN,MAPK1_p,R38,all data combined
NR4A1,AKT1_p,R38,all data combined
JUN,MAPK1_p,R38,all data combined
NR4A1,AKT1_p,R38,all data combined
JUN,MAPK9_p,R38,all data combined
FYN_p,CTLA4,R38,all data combined
NR4A1,AKT1_p,R38,all data combined
JAK2_p,JAK2,R38,all data combined
GJA1,PRKCA_p,R38,all data combined
FOS,MAPK1_p,R38,all data combined
JUN,MAPK9_p,R38,all data combined
STK4_p,STK4,R38,all data combined
STK11,MAPK1_p,R38,all data combined
JAK2_p,JAK2,R38,all data combined
PARP1,ATR,R38,all data combined
STK11,MAPK1_p,R38,all data combined
SRC_p,TRAF6,R39,all data combined
SRC,SRC_p,R39,all data combined
HIPK2_p,HIPK2,R39,all data combined
MAPK8_p,IRS1,R39,all data combined
NR4A1,AKT1_p,R39,all data combined
KDR,KDR_p,R39,all data combined
JUN,MAPK1_p,R39,all data combined
NR4A1,AKT1_p,R39,all data combined
FOS,MAPK1_p,R39,all data combined
JUN,MAPK9_p,R39,all data combined
FYN_p,CTLA4,R39,all data combined
NR4A1,AKT1_p,R39,all data combined
CDKN1B,MAPK1_p,R39,all data combined
PRKCZ_p,BAX,R39,all data combined
FOS,MAPK1_p,R39,all data combined
JUN,MAPK9_p,R39,all data combined
HIPK2_p,HIPK2,R39,all data combined
JUN,MAPK1_p,R39,all data combined
JAK2_p,JAK2,R39,all data combined
PARP1,ATR,R39,all data combined
JUN,MAPK1_p,R39,all data combined
SRC_p,TRAF6,R40,all data combined
TLR3,SRC_p,R40,all data combined
PDPK1_p,PDPK1,R40,all data combined
FOS,MAPK1_p,R40,all data combined
NR4A1,AKT1_p,R40,all data combined
KDR,KDR_p,R40,all data combined
JAK2_p,MAP3K5,R40,all data combined
MAPK8_p,IRS1,R40,all data combined
FOS,MAPK1_p,R40,all data combined
BCL2,MAPK1_p,R40,all data combined
NR4A1,AKT1_p,R40,all data combined
FOS,MAPK1_p,R40,all data combined
CDKN1B,MAPK1_p,R40,all data combined
PRKCZ_p,BAX,R40,all data combined
STK11_p,STK11,R40,all data combined
BCL2,MAPK1_p,R40,all data combined
HIPK2_p,HIPK2,R40,all data combined
JUN,MAPK1_p,R40,all data combined
CDKN1B,MAPK1_p,R40,all data combined
MAPK8_p,FOXO1,R40,all data combined
JUN,MAPK1_p,R40,all data combined
PRKCA_p,KIT,R41,all data combined
TLR3,SRC_p,R41,all data combined
PDPK1_p,PDPK1,R41,all data combined
FOS,MAPK1_p,R41,all data combined
FOS,MAPK1_p,R41,all data combined
AR,AKT1_p,R41,all data combined
JAK2_p,MAP3K5,R41,all data combined
MAPK8_p,IRS1,R41,all data combined
NR4A1,AKT1_p,R41,all data combined
STK11_p,STK11,R41,all data combined
BCL2,MAPK1_p,R41,all data combined
NR4A1,AKT1_p,R41,all data combined
FOS,MAPK1_p,R41,all data combined
SMAD4,MAPK1_p,R41,all data combined
YAP1,PRKCZ_p,R41,all data combined
STK11_p,STK11,R41,all data combined
BCL2,MAPK1_p,R41,all data combined
IRAK1_p,IRAK1,R41,all data combined
NR4A1,AKT1_p,R41,all data combined
CDKN1B,MAPK1_p,R41,all data combined
MAPK8_p,FOXO1,R41,all data combined
NCF1,PRKCA_p,R41,all data combined
PRKCA_p,KIT,R42,all data combined
CTNNB1,KIT_p,R42,all data combined
PDPK1,SRC_p,R42,all data combined
EGFR,PRKCA_p,R42,all data combined
FOS,MAPK1_p,R42,all data combined
AR,AKT1_p,R42,all data combined
FOS,MAPK1_p,R42,all data combined
FOS,MAPK1_p,R42,all data combined
NR4A1,AKT1_p,R42,all data combined
STK11_p,STK11,R42,all data combined
SREBF1,MAPK1_p,R42,all data combined
JAK2_p,MAP3K5,R42,all data combined
STK11_p,STK11,R42,all data combined
SMAD4,MAPK1_p,R42,all data combined
YAP1,PRKCZ_p,R42,all data combined
AR,AKT1_p,R42,all data combined
SREBF1,MAPK1_p,R42,all data combined
IRAK1_p,IRAK1,R42,all data combined
NR4A1,AKT1_p,R42,all data combined
SMAD4,MAPK1_p,R42,all data combined
JAK2_p,STAT1,R42,all data combined
NCF1,PRKCA_p,R42,all data combined
FYN_p,CD79A,R43,all data combined
CTNNB1,KIT_p,R43,all data combined
PDPK1,SRC_p,R43,all data combined
EGFR,PRKCA_p,R43,all data combined
EGFR,PRKCA_p,R43,all data combined
SMAD2,MAPK1_p,R43,all data combined
FOS,MAPK1_p,R43,all data combined
FOS,MAPK1_p,R43,all data combined
JAK2_p,MAP3K5,R43,all data combined
SRC,SRC_p,R43,all data combined
SREBF1,MAPK1_p,R43,all data combined
JAK2_p,MAP3K5,R43,all data combined
STK11_p,STK11,R43,all data combined
PTPN6,PRKCA_p,R43,all data combined
PINK1,UBC,R43,all data combined
AR,AKT1_p,R43,all data combined
SREBF1,MAPK1_p,R43,all data combined
EIF2AK3_p,EIF2AK3,R43,all data combined
FOS,MAPK1_p,R43,all data combined
SMAD4,MAPK1_p,R43,all data combined
JAK2_p,STAT1,R43,all data combined
FYN_p,CTLA4,R43,all data combined
FYN_p,CD79A,R44,all data combined
STAT1,JAK1_p,R44,all data combined
FYN_p,FYN,R44,all data combined
STK11_p,STK11,R44,all data combined
EGFR,PRKCA_p,R44,all data combined
SMAD2,MAPK1_p,R44,all data combined
SRC,SRC_p,R44,all data combined
EGFR,PRKCA_p,R44,all data combined
JAK2_p,MAP3K5,R44,all data combined
SRC,SRC_p,R44,all data combined
STAT1,JAK1_p,R44,all data combined
FOS,MAPK1_p,R44,all data combined
CTNNB1,JAK3_p,R44,all data combined
PTPN6,PRKCA_p,R44,all data combined
PINK1,UBC,R44,all data combined
SMAD2,MAPK1_p,R44,all data combined
STAT1,JAK1_p,R44,all data combined
EIF2AK3_p,EIF2AK3,R44,all data combined
FOS,MAPK1_p,R44,all data combined
JUN,MAPK1_p,R44,all data combined
PDPK1_p,SGK1,R44,all data combined
FYN_p,CTLA4,R44,all data combined
STK4_p,STK4,R45,all data combined
STAT1,JAK1_p,R45,all data combined
FYN_p,FYN,R45,all data combined
STK11_p,STK11,R45,all data combined
STK11_p,STK11,R45,all data combined
INSR_p,INSR,R45,all data combined
SRC,SRC_p,R45,all data combined
EGFR,PRKCA_p,R45,all data combined
FOS,MAPK1_p,R45,all data combined
TLR3,SRC_p,R45,all data combined
STAT1,JAK1_p,R45,all data combined
FOS,MAPK1_p,R45,all data combined
CTNNB1,JAK3_p,R45,all data combined
ROCK1,DNM1L,R45,all data combined
STK4_p,STK4,R45,all data combined
SMAD2,MAPK1_p,R45,all data combined
STAT1,JAK1_p,R45,all data combined
VIM,AKT1_p,R45,all data combined
STK11_p,STK11,R45,all data combined
JUN,MAPK1_p,R45,all data combined
PDPK1_p,SGK1,R45,all data combined
NR4A1,AKT1_p,R45,all data combined
STK4_p,STK4,R46,all data combined
DUSP1,MAPK1_p,R46,all data combined
PRKCA_p,INSR,R46,all data combined
KDR,KDR_p,R46,all data combined
STK11_p,STK11,R46,all data combined
INSR_p,INSR,R46,all data combined
TLR3,SRC_p,R46,all data combined
STK11_p,STK11,R46,all data combined
FOS,MAPK1_p,R46,all data combined
TLR3,SRC_p,R46,all data combined
DUSP1,MAPK1_p,R46,all data combined
STK11_p,STK11,R46,all data combined
FYN_p,PTPN6,R46,all data combined
ROCK1,DNM1L,R46,all data combined
STK4_p,STK4,R46,all data combined
RORA,MAPK1_p,R46,all data combined
DUSP1,MAPK1_p,R46,all data combined
VIM,AKT1_p,R46,all data combined
STK11_p,STK11,R46,all data combined
NR4A1,AKT1_p,R46,all data combined
INSR_p,CALM1,R46,all data combined
NR4A1,AKT1_p,R46,all data combined
PRKCA_p,SRC,R47,all data combined
DUSP1,MAPK1_p,R47,all data combined
PRKCA_p,INSR,R47,all data combined
KDR,KDR_p,R47,all data combined
AR,AKT1_p,R47,all data combined
BAD,AKT1_p,R47,all data combined
TLR3,SRC_p,R47,all data combined
STK11_p,STK11,R47,all data combined
STK11_p,STK11,R47,all data combined
SMAD2,MAPK1_p,R47,all data combined
DUSP1,MAPK1_p,R47,all data combined
STK11_p,STK11,R47,all data combined
FYN_p,PTPN6,R47,all data combined
STK11,MAPK1_p,R47,all data combined
SGK1_p,FOXO1,R47,all data combined
RORA,MAPK1_p,R47,all data combined
DUSP1,MAPK1_p,R47,all data combined
BTK,AKT1_p,R47,all data combined
KDR,KDR_p,R47,all data combined
NR4A1,AKT1_p,R47,all data combined
INSR_p,CALM1,R47,all data combined
FOS,MAPK1_p,R47,all data combined
PRKCA_p,SRC,R48,all data combined
HSPB1,AKT1_p,R48,all data combined
MAPK8_p,BCL2,R48,all data combined
AR,AKT1_p,R48,all data combined
BAD,AKT1_p,R48,all data combined
SMAD2,MAPK1_p,R48,all data combined
MAPK8_p,BCL2,R48,all data combined
STK11_p,STK11,R48,all data combined
SMAD2,MAPK1_p,R48,all data combined
NR3C2,MAPK1_p,R48,all data combined
CTNNB1,JAK3_p,R48,all data combined
TP53,MAPK9_p,R48,all data combined
STK11,MAPK1_p,R48,all data combined
SGK1_p,FOXO1,R48,all data combined
BCL2,MAPK1_p,R48,all data combined
NR3C2,MAPK1_p,R48,all data combined
BTK,AKT1_p,R48,all data combined
KDR,KDR_p,R48,all data combined
SIRT2,SRC_p,R48,all data combined
ERN1_p,ERN1,R48,all data combined
FOS,MAPK1_p,R48,all data combined
PRKCA_p,JAK2,R49,all data combined
HSPB1,AKT1_p,R49,all data combined
MAPK8_p,BCL2,R49,all data combined
PRKCA_p,F3,R49,all data combined
STAT1,JAK1_p,R49,all data combined
SMAD2,MAPK1_p,R49,all data combined
MAPK8_p,BCL2,R49,all data combined
MAPK8_p,BCL2,R49,all data combined
RORA,MAPK1_p,R49,all data combined
NR3C2,MAPK1_p,R49,all data combined
CTNNB1,JAK3_p,R49,all data combined
TP53,MAPK9_p,R49,all data combined
PDPK1_p,RPS6KB1,R49,all data combined
PRKCA_p,JAK2,R49,all data combined
BCL2,MAPK1_p,R49,all data combined
NR3C2,MAPK1_p,R49,all data combined
JAK3_p,JAK3,R49,all data combined
SMAD2,MAPK1_p,R49,all data combined
SIRT2,SRC_p,R49,all data combined
ERN1_p,ERN1,R49,all data combined
STK11_p,STK11,R49,all data combined
PRKCA_p,JAK2,R50,all data combined
PKN1,PKN1_p,R50,all data combined
ALK_p,ALK,R50,all data combined
TP53,MAPK9_p,R50,all data combined
PRKCA_p,F3,R50,all data combined
STAT1,JAK1_p,R50,all data combined
CTNNB1,KIT_p,R50,all data combined
TP53,MAPK9_p,R50,all data combined
MAPK8_p,BCL2,R50,all data combined
RORA,MAPK1_p,R50,all data combined
MAPK8_p,MAPK9,R50,all data combined
FYN_p,PTPN6,R50,all data combined
SMAD2,MAPK1_p,R50,all data combined
PDPK1_p,RPS6KB1,R50,all data combined
PRKCA_p,JAK2,R50,all data combined
INSR_p,INSR,R50,all data combined
MAPK8_p,MAPK9,R50,all data combined
JAK3_p,JAK3,R50,all data combined
SMAD2,MAPK1_p,R50,all data combined
JAK2_p,MAP3K5,R50,all data combined
MAPK8_p,AKT1,R50,all data combined
STK11_p,STK11,R50,all data combined
FYN_p,FYN,R51,all data combined
PKN1,PKN1_p,R51,all data combined
ALK_p,ALK,R51,all data combined
TP53,MAPK9_p,R51,all data combined
RORA,MAPK1_p,R51,all data combined
DUSP1,MAPK1_p,R51,all data combined
CTNNB1,KIT_p,R51,all data combined
TP53,MAPK9_p,R51,all data combined
SMAD2,MAPK1_p,R51,all data combined
PPARGC1A,PRKAA1_p,R51,all data combined
MAPK8_p,MAPK9,R51,all data combined
FYN_p,PTPN6,R51,all data combined
SMAD2,MAPK1_p,R51,all data combined
JUN,MAPK1_p,R51,all data combined
PDPK1_p,PDPK1,R51,all data combined
INSR_p,INSR,R51,all data combined
MAPK8_p,MAPK9,R51,all data combined
STAT3,JAK1_p,R51,all data combined
PRKCA_p,F3,R51,all data combined
JAK2_p,MAP3K5,R51,all data combined
MAPK8_p,AKT1,R51,all data combined
CTNNB1,JAK3_p,R51,all data combined
FYN_p,FYN,R52,all data combined
AKT1_p,CDKN1A,R52,all data combined
SRC_p,ANXA1,R52,all data combined
SMAD2,MAPK1_p,R52,all data combined
RORA,MAPK1_p,R52,all data combined
DUSP1,MAPK1_p,R52,all data combined
RORA,MAPK1_p,R52,all data combined
SMAD2,MAPK1_p,R52,all data combined
SMAD2,MAPK1_p,R52,all data combined
PPARGC1A,PRKAA1_p,R52,all data combined
TSC2,MAPK1_p,R52,all data combined
TP53,MAPK9_p,R52,all data combined
RORA,MAPK1_p,R52,all data combined
JUN,MAPK1_p,R52,all data combined
PDPK1_p,PDPK1,R52,all data combined
BAD,AKT1_p,R52,all data combined
TSC2,MAPK1_p,R52,all data combined
STAT3,JAK1_p,R52,all data combined
PRKCA_p,F3,R52,all data combined
FOS,MAPK1_p,R52,all data combined
CDKN1B,AKT1_p,R52,all data combined
CTNNB1,JAK3_p,R52,all data combined
PRKCA_p,INSR,R53,all data combined
AKT1_p,CDKN1A,R53,all data combined
SRC_p,ANXA1,R53,all data combined
SMAD2,MAPK1_p,R53,all data combined
BCL2,MAPK1_p,R53,all data combined
HSPB1,AKT1_p,R53,all data combined
RORA,MAPK1_p,R53,all data combined
SMAD2,MAPK1_p,R53,all data combined
BCL2,MAPK1_p,R53,all data combined
INSR_p,INSR,R53,all data combined
TSC2,MAPK1_p,R53,all data combined
TP53,MAPK9_p,R53,all data combined
RORA,MAPK1_p,R53,all data combined
NCF1,PRKCA_p,R53,all data combined
CDKN1B,SGK1_p,R53,all data combined
BAD,AKT1_p,R53,all data combined
TSC2,MAPK1_p,R53,all data combined
AKT1_p,NR3C1,R53,all data combined
INSR_p,INSR,R53,all data combined
FOS,MAPK1_p,R53,all data combined
CDKN1B,AKT1_p,R53,all data combined
FYN_p,PTPN6,R53,all data combined
PRKCA_p,INSR,R54,all data combined
AKT1,SRC_p,R54,all data combined
CDK5_p,SRC,R54,all data combined
CTNNB1,KIT_p,R54,all data combined
BCL2,MAPK1_p,R54,all data combined
HSPB1,AKT1_p,R54,all data combined
BCL2,MAPK1_p,R54,all data combined
PRKCA_p,F3,R54,all data combined
BCL2,MAPK1_p,R54,all data combined
INSR_p,INSR,R54,all data combined
KIT,KIT_p,R54,all data combined
SMAD2,MAPK1_p,R54,all data combined
JUN,MAPK9_p,R54,all data combined
NCF1,PRKCA_p,R54,all data combined
CDKN1B,SGK1_p,R54,all data combined
GJA1,MAPK1_p,R54,all data combined
KIT,KIT_p,R54,all data combined
AKT1_p,NR3C1,R54,all data combined
INSR_p,INSR,R54,all data combined
SRC,SRC_p,R54,all data combined
MAPK8_p,CTNNB1,R54,all data combined
FYN_p,PTPN6,R54,all data combined
PRKCZ_p,PRKCZ,R55,all data combined
AKT1,SRC_p,R55,all data combined
CDK5_p,SRC,R55,all data combined
CTNNB1,KIT_p,R55,all data combined
INSR_p,INSR,R55,all data combined
HMGN1,RPS6KA3_p,R55,all data combined
BCL2,MAPK1_p,R55,all data combined
PRKCA_p,F3,R55,all data combined
INSR_p,INSR,R55,all data combined
STAT1,JAK1_p,R55,all data combined
KIT,KIT_p,R55,all data combined
SMAD2,MAPK1_p,R55,all data combined
JUN,MAPK9_p,R55,all data combined
PDPK1_p,IKBKB,R55,all data combined
FOXO1,IKBKB_p,R55,all data combined
GJA1,MAPK1_p,R55,all data combined
KIT,KIT_p,R55,all data combined
STK4_p,PIK3CA,R55,all data combined
BAD,AKT1_p,R55,all data combined
SRC,SRC_p,R55,all data combined
MAPK8_p,CTNNB1,R55,all data combined
SMAD2,MAPK1_p,R55,all data combined
PRKCZ_p,PRKCZ,R56,all data combined
EIF2AK3,JAK1_p,R56,all data combined
PTPRJ,SRC_p,R56,all data combined
RORA,MAPK1_p,R56,all data combined
INSR_p,INSR,R56,all data combined
HMGN1,RPS6KA3_p,R56,all data combined
INSR_p,INSR,R56,all data combined
CTNNB1,KIT_p,R56,all data combined
INSR_p,INSR,R56,all data combined
STAT1,JAK1_p,R56,all data combined
RHOA,MAPK1_p,R56,all data combined
CTNNB1,KIT_p,R56,all data combined
BCL2,MAPK1_p,R56,all data combined
PDPK1_p,IKBKB,R56,all data combined
FOXO1,IKBKB_p,R56,all data combined
STAT1,JAK1_p,R56,all data combined
RHOA,MAPK1_p,R56,all data combined
STK4_p,PIK3CA,R56,all data combined
BAD,AKT1_p,R56,all data combined
TLR3,SRC_p,R56,all data combined
PINK1,UBC,R56,all data combined
SMAD2,MAPK1_p,R56,all data combined
TEK_p,TEK,R57,all data combined
EIF2AK3,JAK1_p,R57,all data combined
PTPRJ,SRC_p,R57,all data combined
RORA,MAPK1_p,R57,all data combined
BAD,AKT1_p,R57,all data combined
PKN1,PKN1_p,R57,all data combined
INSR_p,INSR,R57,all data combined
CTNNB1,KIT_p,R57,all data combined
NCF1,MAPK1_p,R57,all data combined
DUSP1,MAPK1_p,R57,all data combined
RHOA,MAPK1_p,R57,all data combined
CTNNB1,KIT_p,R57,all data combined
BCL2,MAPK1_p,R57,all data combined
NR4A1,AKT1_p,R57,all data combined
IRAK1_p,IRAK1,R57,all data combined
STAT1,JAK1_p,R57,all data combined
RHOA,MAPK1_p,R57,all data combined
BTK_p,STAT3,R57,all data combined
GJA1,MAPK1_p,R57,all data combined
TLR3,SRC_p,R57,all data combined
PINK1,UBC,R57,all data combined
RORA,MAPK1_p,R57,all data combined
TEK_p,TEK,R58,all data combined
SPHK1,MAPK1_p,R58,all data combined
SRC_p,RAPGEF1,R58,all data combined
JUN,MAPK9_p,R58,all data combined
BAD,AKT1_p,R58,all data combined
PKN1,PKN1_p,R58,all data combined
IRS1,INSR_p,R58,all data combined
JUN,MAPK9_p,R58,all data combined
NCF1,MAPK1_p,R58,all data combined
DUSP1,MAPK1_p,R58,all data combined
PARP1,ATR,R58,all data combined
JUN,MAPK9_p,R58,all data combined
BAD,AKT1_p,R58,all data combined
NR4A1,AKT1_p,R58,all data combined
IRAK1_p,IRAK1,R58,all data combined
DUSP1,MAPK1_p,R58,all data combined
PARP1,ATR,R58,all data combined
BTK_p,STAT3,R58,all data combined
GJA1,MAPK1_p,R58,all data combined
TP53,MAPK9_p,R58,all data combined
PDPK1_p,AKT1,R58,all data combined
RORA,MAPK1_p,R58,all data combined
ALK_p,ALK,R59,all data combined
SPHK1,MAPK1_p,R59,all data combined
SRC_p,RAPGEF1,R59,all data combined
JUN,MAPK9_p,R59,all data combined
JAK1,STAT1,R59,all data combined
AKT1_p,CDKN1A,R59,all data combined
IRS1,INSR_p,R59,all data combined
JUN,MAPK9_p,R59,all data combined
HSPB1,AKT1_p,R59,all data combined
PARP1,ATR,R59,all data combined
JUN,MAPK9_p,R59,all data combined
BAD,AKT1_p,R59,all data combined
JAK2_p,MAP3K5,R59,all data combined
PRKCA_p,INSR,R59,all data combined
DUSP1,MAPK1_p,R59,all data combined
PARP1,ATR,R59,all data combined
STK4_p,IRF3,R59,all data combined
SREBF1,MAPK1_p,R59,all data combined
TP53,MAPK9_p,R59,all data combined
PDPK1_p,AKT1,R59,all data combined
JUN,MAPK9_p,R59,all data combined
ALK_p,ALK,R60,all data combined
KIT,KIT_p,R60,all data combined
PRKCA_p,NR1H4,R60,all data combined
BCL2,MAPK1_p,R60,all data combined
JAK1,STAT1,R60,all data combined
AKT1_p,CDKN1A,R60,all data combined
DUSP1,MAPK1_p,R60,all data combined
BCL2,MAPK1_p,R60,all data combined
HSPB1,AKT1_p,R60,all data combined
MAPK8_p,NR3C1,R60,all data combined
BCL2,MAPK1_p,R60,all data combined
